baseMean	log2FoldChange	lfcSE	pvalue	padj
CDC27	885.444998559627	-0.908147144056203	0.0782465716135671	2.17498963441852e-31	1.7005146700019e-30
MED22	687.730448303704	-0.992940191403514	0.0856570862128679	2.28664488429267e-31	1.78719557738197e-30
MYO1B	617.75247071955	1.04744511051854	0.0903713528879877	2.28839327401466e-31	1.78794533802152e-30
ARID1B	1077.1761924725	-0.831989712152235	0.0717251788243955	2.42206170143596e-31	1.89172954261068e-30
ANXA3	2460.07315050995	-0.71161696945166	0.0612424306131239	2.51905367388474e-31	1.96680627646039e-30
SRI	857.993322871906	-0.96312074109356	0.0831312209629311	2.58443956178418e-31	2.01716264522584e-30
DMTF1	2602.42988404035	0.615765540281369	0.0529969698084354	2.5967933440635e-31	2.02610687292668e-30
SP1	4528.80171863602	0.579414746593597	0.0498757010668493	2.71865315906929e-31	2.12045587876736e-30
AHNAK	35203.6956219671	0.43108026154901	0.0371737226881422	3.25202404052541e-31	2.53559396800498e-30
GPX4	2869.78953714726	0.629183303512955	0.0542819820620834	3.37593483973913e-31	2.63130139658787e-30
TADA2A	670.804227531798	-1.09901527159131	0.0951712779526036	3.39498267126556e-31	2.64523787364289e-30
WSB2	1617.46283679505	0.700181038425383	0.060412540631425	3.42675530015202e-31	2.66907602581108e-30
GSAP	207.382125835586	-1.77423609951828	0.154335322319913	3.45124602505023e-31	2.68722791874873e-30
LGALS9	535.562011958962	1.23614114241354	0.10720528376109	3.452913736817e-31	2.68760286667123e-30
NABP1	194.940222892575	-1.88872344936686	0.164350216591152	3.53193195111329e-31	2.74816326058808e-30
GRB10	2017.53403228842	0.823470808579151	0.0711323757315274	3.71775889499763e-31	2.89176042028343e-30
FZD7	342.188765497984	1.29866159535937	0.112705664907707	3.84443368102679e-31	2.98926487112921e-30
TMCO6	146.1482791399	-2.19557059937611	0.191467681125739	3.85799486021014e-31	2.99878036166866e-30
RRP1B	434.400895901993	-1.25910292334546	0.109370581595681	4.09808900809296e-31	3.18431072514987e-30
USP12	2714.9545991337	0.618304954882733	0.0534124548531783	4.27625077290925e-31	3.32160747386279e-30
FBXO7	1652.64870244896	0.725940447199627	0.062824349118179	4.6251917579729e-31	3.59141860356922e-30
USH1C	2120.36233048685	-0.673847089607351	0.0583159345813028	4.9039887491752e-31	3.80659736481026e-30
ARFIP2	2355.32267798925	0.649105579860005	0.0561510523885826	4.92689378375253e-31	3.82306710110496e-30
CDCA8	795.928648230488	-0.922883398240465	0.0800205179757024	4.96561279301941e-31	3.85179235413331e-30
CARS1	5002.75329182329	0.683019117226882	0.0590928506473333	5.07624973668027e-31	3.93626511066741e-30
SLC52A3	202.268758373597	-1.83110361319431	0.160050837908986	5.14296226403281e-31	3.98663150798684e-30
LINC00992	113.538402453302	-2.72191684572158	0.238029241620646	5.29537270276804e-31	4.10337054375234e-30
SBF2	2672.91367346552	0.587614241586971	0.050837953586613	5.35250271099598e-31	4.14622244190588e-30
AFF1	3225.82963261372	0.626123180403277	0.0542209205689349	5.67368440963329e-31	4.39351815972218e-30
SPINT1	4056.86817724554	0.555353264027869	0.0480393983219279	5.87001428369482e-31	4.54399670789058e-30
SPAG16	222.361830171635	-1.78080305275077	0.155699477568637	6.07285421843628e-31	4.69941020769567e-30
FBXO33	326.984058625892	1.3556843568348	0.118036706887763	6.17250370606016e-31	4.77489207824893e-30
ANAPC2	688.684019934338	0.953590959526243	0.0828185480260305	6.26568414184287e-31	4.84531983910838e-30
RFC4	407.348835830617	-1.27750697543866	0.111315769806993	6.32210113769986e-31	4.88727968536348e-30
CCDC18-AS1	121.526449704685	-2.45775745894995	0.215523843527546	6.44046238690275e-31	4.97708038071086e-30
KLHL8	241.986162739179	-1.5827732281804	0.138227848218867	6.58972911697376e-31	5.09069493121008e-30
ZMYM2	5088.81468446296	0.56506222476798	0.0489568348359742	6.72432326567062e-31	5.19290104136213e-30
ADAT2	150.476158374962	-2.24329312574925	0.196823914714046	6.75019533114752e-31	5.21110479772199e-30
UGT1A6	142.122917359103	1.99572227546969	0.174765909767668	6.8534703538625e-31	5.28903035687386e-30
MED13L	2253.82380772744	0.644180642458864	0.0558617621013463	6.91462516014457e-31	5.33440847390383e-30
NELFA	563.608156057921	1.0506729204787	0.0914952093952593	7.1505324390172e-31	5.51452566382749e-30
NUP160	2336.24545116623	-0.714023132442685	0.0619735737650398	7.2502213623167e-31	5.58950376411609e-30
SPC25	206.316104325749	-1.76969946378518	0.154932735851172	7.29209001688817e-31	5.61986991845756e-30
TRIM16	281.256039221123	1.61928362224502	0.141625626198953	7.3282757001649e-31	5.64583715791691e-30
NR6A1	284.064534388257	1.39900518706408	0.122212255388651	7.64184438393802e-31	5.88541502553595e-30
DNAJC21	2215.60079932418	0.63433108764751	0.0550667953076314	7.98753153355065e-31	6.14955791665616e-30
METTL16	832.181278656098	0.875552328939078	0.0761305641021641	8.22826722510782e-31	6.33274724138903e-30
ORAI2	423.935254914106	-1.22472331707509	0.106861420988719	8.35476886305738e-31	6.42792369776414e-30
ADAL	294.251670973609	-1.46884312765753	0.12835158161839	8.3965170836509e-31	6.4578507834814e-30
TRIM15	175.182850283022	-2.08021812134343	0.182375446768639	8.49302583030961e-31	6.5298601718071e-30
PRRG4	352.135027030161	1.30480634685475	0.113936333004344	8.50967112980474e-31	6.54043855017353e-30
COG2	401.764364428434	-1.21477481181853	0.106078567073546	9.09711380607531e-31	6.98956950213816e-30
TMEM144	354.127266213561	1.37098631491598	0.119753986154616	9.21247664931805e-31	7.07580664136435e-30
VPS26C	1052.48416427742	0.809813425576193	0.0704580340260907	9.33747120952434e-31	7.16938063928846e-30
AIMP2	266.278452425943	-1.56449155734159	0.137101099555549	9.55096720091991e-31	7.33082028585513e-30
MRPL24	316.877562056222	-1.47735327199399	0.129426656717265	9.82957140281236e-31	7.5421073093438e-30
GPRC5A	9185.02792782871	0.740866443137933	0.0644567763446636	9.84613795441083e-31	7.55226112968993e-30
DMKN	183.766225320577	-1.83323222053484	0.160867095647481	9.95446523841673e-31	7.63276728839412e-30
PLCE1	279.182513332706	-1.48868019950247	0.130426621601952	1.02253338007206e-30	7.83780829691232e-30
HSPA6	186.202661896278	8.32561677693334	0.709404532034352	1.07140073465652e-30	8.20960360021898e-30
DPY19L4	518.908682221862	-1.17759773874105	0.102927775461787	1.07244778523068e-30	8.21207229393601e-30
ZNF114	66.6227205813453	3.85403100573888	0.337135530535854	1.07215685439918e-30	8.21207229393601e-30
CHDH	343.170171117796	-1.40311455360813	0.122978663608028	1.08925329825986e-30	8.33793960539589e-30
CDC123	1476.39326217993	0.731117903389932	0.063692179967435	1.12032444817441e-30	8.57288461558118e-30
POLDIP3	1856.82450206362	0.669832447459879	0.0583239273257062	1.17264800723503e-30	8.97024258876816e-30
SF3B2	4362.62552317081	0.587203292454958	0.0511169901881844	1.17384664921001e-30	8.97638116024312e-30
DHFR2	158.207343455937	-2.16776247567896	0.190946937603997	1.21348250648985e-30	9.27634501755975e-30
MAPRE1	4380.07861958523	0.603570400433495	0.0525607030711583	1.26437767693898e-30	9.66214819699274e-30
SIAE	498.192789067353	-1.1144031501413	0.0974980736546948	1.341349182764e-30	1.0246894734682e-29
ESAM	484.021626339474	-1.15678830018952	0.10122416976246	1.34895118421652e-30	1.03014950899825e-29
OGG1	144.126464808087	-2.27294140901164	0.200081166830201	1.35565035934253e-30	1.03491663888083e-29
HGD	827.765734446451	0.992508398960655	0.0867458726651242	1.37519612643342e-30	1.04948446725255e-29
TSPYL1	1146.55689385523	0.790035191886683	0.0689787049083271	1.40408891181909e-30	1.07117328498307e-29
ANKRD39	145.709362692342	2.09326957500483	0.184417707517332	1.43268116252267e-30	1.09261830294307e-29
TMEM38B	324.936290793961	1.39054123100979	0.121916231293221	1.4675384906044e-30	1.11882527322054e-29
E2F7	579.995451705725	-1.09869284016395	0.0962066805345783	1.51088098484426e-30	1.15148137755134e-29
VPS13C	2168.78725892638	0.720065684110543	0.0628630033184768	1.5292672522209e-30	1.16510213183662e-29
MRRF	1280.36819316127	0.738450777436094	0.0644525733688254	1.54627707260833e-30	1.17726968787498e-29
PWWP2B	717.825517126413	0.957882566106888	0.0837821007212817	1.54583720448646e-30	1.17726968787498e-29
GGT6	106.027182950539	-2.75610412365201	0.243368232449365	1.59039170542613e-30	1.21044995839924e-29
KLF13	1989.35269427425	-0.704671572896768	0.0615128138321168	1.60505012244879e-30	1.22119629531379e-29
DNAJC8	1566.90007297258	0.719199447102503	0.0628229536359505	1.66482110197965e-30	1.26624761761178e-29
THNSL2	190.18421124681	-1.80090198040488	0.158677783787835	1.7752590449839e-30	1.3497925986995e-29
RND3	2121.54392095839	0.732489688362412	0.0639783638442391	1.79584037304091e-30	1.36498326643278e-29
CEP135	581.329564188165	1.03939768879532	0.0910991798053753	1.8051529885594e-30	1.37160148942921e-29
SLC35A2	1248.03005905719	0.745597329253925	0.0651594940198648	1.81684064459646e-30	1.38001928680076e-29
RARG	979.405747561408	-0.920747838342518	0.0805999461240545	1.85159358070542e-30	1.40594528658256e-29
ABCC2	488.861175681373	5.83823024703874	0.521020564427782	1.91246652240074e-30	1.45168061857809e-29
RAB6A	3661.91025731844	0.589300538314801	0.051489378775496	1.95671433205891e-30	1.4847700380372e-29
DYNC1LI1	684.366331256294	0.958320922716241	0.0840292222558746	2.12105218800469e-30	1.60893205476432e-29
GMEB2	1121.97229731294	0.789987659798774	0.0691570435594753	2.1752742644545e-30	1.64951018353448e-29
SSRP1	4645.15297795832	-0.53117755986873	0.0464464069074049	2.21543303847431e-30	1.67940052812817e-29
COPE	693.662618855748	0.978945584753014	0.0858280262379781	2.23082620247652e-30	1.69050368213087e-29
PPIG	2201.64174756396	0.772665493359466	0.0676987811143162	2.33531505804872e-30	1.76909289820354e-29
CABP4	134.565133866655	-2.22606210866253	0.19697909289458	2.3733166257066e-30	1.79727968266244e-29
DNPH1	171.976720557636	-1.91780145350275	0.16960503599751	2.42611761936854e-30	1.83665128699139e-29
LYSMD3	723.454257661219	0.970322363643921	0.0851763302474853	2.47091881785987e-30	1.86994250417732e-29
RAB18	1095.914374496	0.911575251313895	0.0799549825827012	2.47486624414641e-30	1.87230448613921e-29
ADPRS	518.499580715721	1.10446462675397	0.0970879783726988	2.75021453111443e-30	2.07991858631478e-29
ELF1	2439.38326720792	0.677915850694446	0.0594117808075643	2.79322482663937e-30	2.11174134541191e-29
TRRAP	3114.10657211089	0.57143242664955	0.0500564569058702	2.83054646079119e-30	2.13924355265533e-29
CC2D1B	820.032397972484	0.931297852091225	0.0818111496055971	2.86174477448849e-30	2.16210113705769e-29
CEP164	504.201460259918	-1.14211449324257	0.100575368739883	2.88847777691025e-30	2.18157098230775e-29
PRMT6	109.303882342065	-2.6282547837357	0.233042862290107	2.96603114033148e-30	2.23939798659216e-29
RPL7	12516.3918398216	0.601217442040254	0.0526787434773351	2.99027207094336e-30	2.25694818732294e-29
TMED10	3311.10135312835	0.741485173622416	0.0650796569210018	3.02385932605892e-30	2.28153861504639e-29
LINC00667	293.008846979907	-1.48086386632379	0.130834984065478	3.22020119782672e-30	2.42887212850725e-29
TRAPPC3	1083.38813601576	0.799359656471395	0.0702264772942829	3.33545534805468e-30	2.51496663148829e-29
THAP3	302.302262512237	1.46531876363445	0.129473930562408	3.38509104735435e-30	2.55154334500848e-29
TADA3	742.90909829818	-0.923040852255928	0.0812235534368851	3.44375566479227e-30	2.59489909720197e-29
CAPNS1	5154.82854996979	0.535628169270553	0.0470380482396183	3.68370847754907e-30	2.77478280200488e-29
TMED5	1417.66925743459	0.906958742734829	0.0798367889960831	3.69496072769903e-30	2.78233367125971e-29
FRA10AC1	304.145460730549	-1.41159733590935	0.12476978727951	3.70023154536039e-30	2.78537695530817e-29
CEP120	586.612889180637	-1.00873893908599	0.0888712332903762	3.78088239040358e-30	2.8451422518022e-29
AK3	868.05695224892	-0.980760819024608	0.0864492757744697	3.8133999198294e-30	2.86865920927936e-29
TRMT61A	192.939925015256	-1.80923381803246	0.160388068376881	3.86921380151059e-30	2.90967959889237e-29
AHSA2P	847.720409533598	-0.912361824735366	0.0803597729467039	4.03315878227113e-30	3.03196123718312e-29
NLRX1	113.534191843946	-2.50025808808726	0.222275837806607	4.08267795671502e-30	3.06816972282749e-29
RNF128	1809.32298958026	0.699515981305169	0.0615176730200517	4.1020056258928e-30	3.08167252889519e-29
KBTBD8	70.2283623326142	3.29212420057662	0.293744557283474	4.33356901716747e-30	3.25455773254825e-29
CBR4	274.03300253479	-1.53222912625043	0.135871815981321	4.39372856485874e-30	3.29864485826936e-29
GEMIN4	251.983314606758	-1.53989813400259	0.136447438418959	4.39573264583096e-30	3.29905631961702e-29
IMPACT	230.916238726657	-1.63132426151446	0.144629602826424	4.54034566800857e-30	3.40646199158074e-29
BMT2	390.629263439713	1.2461071166982	0.110207410948757	4.60943706050489e-30	3.45715408530022e-29
TDP2	1264.31650877274	0.778268872848368	0.0685913632145066	4.86918059933571e-30	3.65075757841656e-29
C11orf58	3384.01555316865	0.641118076678125	0.0564422921865139	5.16530653929341e-30	3.87150233434701e-29
GPAA1	681.208610110608	-0.973494054419603	0.0859395618334442	5.18174851087392e-30	3.88254159257213e-29
MED23	964.825382680491	0.877017824499826	0.0773298516686567	5.25216843698373e-30	3.93400437835297e-29
USP38	1220.83088492343	0.785011969850226	0.0692095434592433	5.37470009335931e-30	4.02445322919151e-29
RAD9A	306.740658988319	1.38571677272859	0.123027764422904	5.39322789689733e-30	4.0369923253353e-29
SOSTDC1	81.2740308275729	-4.21614489926968	0.373667628996801	5.41506652144054e-30	4.05200056944517e-29
SH3D21	820.601757376445	1.05100810502514	0.0930038027221885	5.51783691848124e-30	4.12753875533008e-29
SOX9	1549.23401902102	-0.800358730730466	0.0706604117922575	5.72419659228222e-30	4.28048997979969e-29
RETREG2	1420.99306752094	0.712689405469552	0.0628638638922777	6.18877377533196e-30	4.6263687298407e-29
SAE1	3927.16032567179	-0.587794833934888	0.0517728752871572	6.37025198331685e-30	4.76046073344305e-29
ZBTB12	90.0528829722233	-3.19850641851274	0.285516874534079	6.41587783944551e-30	4.79297593426167e-29
TMEM237	154.92190871381	-2.03356618256943	0.18114160796056	6.43549879969292e-30	4.80604916952677e-29
ENOPH1	1610.40040793508	0.73506094716683	0.0648515357472469	6.51636329623436e-30	4.86483557054623e-29
RAD51C	192.724323214453	-1.83244591899024	0.163307327344905	6.7690702826536e-30	5.05183117471559e-29
TMEM177	126.3061731411	-2.27312118539786	0.202857021876247	7.16304425851271e-30	5.3440980180896e-29
PTPN3	1543.24534852689	0.716621502490739	0.0632922687130309	7.30200413987895e-30	5.44597793947917e-29
AC131212.3	158.349576189055	1.85454596651045	0.165526568452898	7.40955095560497e-30	5.52437004120097e-29
CEP78	322.832117042875	-1.36046829264998	0.120892106830971	7.65062391962661e-30	5.70223147272696e-29
GRB14	301.307400063889	-1.41313836602212	0.125687168072468	7.97224524976946e-30	5.93999121569472e-29
MYO1E	1466.72907478998	0.694108664324094	0.061362235915019	8.34952433039993e-30	6.21905069948066e-29
ABCC5	481.967191801996	1.1193258098063	0.0994476210084388	8.68469265895132e-30	6.46657135282678e-29
SIDT2	778.587225404046	-0.898549199558725	0.0796239903504519	8.79464416419016e-30	6.54628933877203e-29
AC010478.1	82.7740730639009	-4.66738364792275	0.414228679851314	8.85265504500445e-30	6.5873056817639e-29
TSPAN31	371.331478076013	-1.30833908098777	0.116396099546495	9.02194063030872e-30	6.71106798429202e-29
BANP	326.341647912267	1.3908063225861	0.124043702217157	9.25127614365685e-30	6.87940317896216e-29
RPS6KA1	1379.69692544774	0.836218087599365	0.0740650263828238	9.64560166000597e-30	7.17027698203462e-29
KAT7	1168.49044993787	0.816817502496299	0.0724005083266595	1.08241413992708e-29	8.04373223432855e-29
RAB2A	1626.80356258073	0.771709476213783	0.0684405005625755	1.10435884901874e-29	8.20411895116937e-29
D2HGDH	243.652368860382	-1.57501086848504	0.140594287665203	1.10850492310679e-29	8.2322204351864e-29
CCT4	3468.9797702325	0.572252147557364	0.0506685834037239	1.14655735795907e-29	8.51202379313123e-29
MOSPD1	452.45712079326	1.12544219222043	0.100098525430131	1.15485236693274e-29	8.57079755321389e-29
NKIRAS2	490.362882703124	-1.11461479343107	0.0991821845276149	1.15543347453647e-29	8.57230244467821e-29
EIF2AK1	4466.35647069383	0.519439890323157	0.0459885542011657	1.16818948447361e-29	8.66410387535289e-29
EPOP	200.734914424712	-1.75347645022663	0.156835719023121	1.19727052399654e-29	8.87688335494555e-29
FAM98A	785.206339493412	0.977480725767553	0.0869183777130788	1.20404827060928e-29	8.92421515062648e-29
TNNI1	81.2380126369757	-3.66029855312566	0.327392406244328	1.25267360596318e-29	9.2815822641968e-29
GADD45B	175.774915536929	1.86918054563317	0.167254297403525	1.26981002874799e-29	9.40547748655504e-29
AC125807.2	90.5300322982057	-3.10706059933821	0.278710302710037	1.28125535755514e-29	9.4871515985243e-29
SEH1L	1307.74429099281	-0.795613660382553	0.0706345544781938	1.31006662047637e-29	9.69731770230436e-29
OGT	12703.8908651773	-0.487624553940601	0.0432163994974092	1.31732721962639e-29	9.74787725091268e-29
FKBP4	1784.93996679223	0.74773133389794	0.0663517411012603	1.32947917152984e-29	9.83458670209698e-29
ZNF511	440.086406157812	1.124148916482	0.100163602286298	1.41610892773333e-29	1.04719961111559e-28
RASL11A	142.98283792582	-2.17042227738087	0.194952602778802	1.49055682644974e-29	1.10189352605867e-28
MRPL18	848.915082886242	0.854607189602192	0.0759904468554058	1.53404117229236e-29	1.13366943515331e-28
ARHGAP12	2938.9566010134	0.651735721258071	0.05788827104613	1.57156089896394e-29	1.1610181561371e-28
TCAF2	79.3817876082405	3.10081583093464	0.278929845718425	1.62236374490911e-29	1.19815898735823e-28
COX7B	1995.1722446956	0.662810935001745	0.0589089291395415	1.6803449022557e-29	1.2405752621476e-28
CTPS2	296.075113058397	-1.43728309330093	0.128673903747768	1.68690538095707e-29	1.24501309842754e-28
PCBP2	3311.45094835521	0.655179296786257	0.0582318754605352	1.79757825528704e-29	1.32626271925411e-28
MYORG	910.89533545349	-0.904059079014961	0.0806084368389231	1.83601630554855e-29	1.35418155765361e-28
GK5	520.527500470624	-1.10271207553999	0.0985364052831915	1.93382756184904e-29	1.42585958009683e-28
PEX1	483.617882429169	-1.27645193547566	0.114224624800613	2.08104793996598e-29	1.53390970148826e-28
